10.023,30.128,NaN,NaN,2,2,0,0.001,0,0,0.02,2,0,13,-13,-5,5,-2.5,2.5,-13,0,13,0.01,1,0.0037448
10.124,30.401,NaN,NaN,2,2,0,0.001,0,0,0.02,2,0,13,-13,-5,5,-2.5,2.5,-13,0,13,0.01,1,0.0037492
10.224,30.516,NaN,NaN,2,2,0,0.001,0,0,0.02,2,0,13,-13,-5,5,-2.5,2.5,-13,0,13,0.01,1,0.003744
10.324,30.849,NaN,NaN,2,2,0,0.001,0,0,0.02,2,0,13,-13,-5,5,-2.5,2.5,-13,0,13,0.01,1,0.0037412
10.424,31.402,NaN,NaN,2,2,0,0.001,0,0,0.02,2,0,13,-13,-5,5,-2.5,2.5,-13,0,13,0.01,1,0.0037444
10.524,31.559,NaN,NaN,2,2,0,0.001,0,0,0.02,2,0,13,-13,-5,5,-2.5,2.5,-13,0,13,0.01,1,0.003746
10.624,31.842,NaN,NaN,2,2,0,0.001,0,0,0.02,2,0,13,-13,-5,5,-2.5,2.5,-13,0,13,0.01,1,0.0037412
10.724,31.875,NaN,NaN,2,2,0,0.001,0,0,0.02,2,0,13,-13,-5,5,-2.5,2.5,-13,0,13,0.01,1,0.0037452
10.824,32.03,NaN,NaN,2,2,0,0.001,0,0,0.02,2,0,13,-13,-5,5,-2.5,2.5,-13,0,13,0.01,1,0.0037428
10.925,32.445,NaN,NaN,2,2,0,0.001,0,0,0.02,2,0,13,-13,-5,5,-2.5,2.5,-13,0,13,0.01,1,0.003746
11.025,32.735,NaN,NaN,2,2,0,0.001,0,0,0.02,2,0,13,-13,-5,5,-2.5,2.5,-13,0,13,0.01,1,0.0037412
11.125,32.914,NaN,NaN,2,2,0,0.001,0,0,0.02,2,0,13,-13,-5,5,-2.5,2.5,-13,0,13,0.01,1,0.0037432
11.225,33.092,NaN,NaN,2,2,0,0.001,0,0,0.02,2,0,13,-13,-5,5,-2.5,2.5,-13,0,13,0.01,1,0.0037432
11.325,33.159,NaN,NaN,2,2,0,0.001,0,0,0.02,2,0,13,-13,-5,5,-2.5,2.5,-13,0,13,0.01,1,0.0037492
11.425,33.318,NaN,NaN,2,2,0,0.001,0,0,0.02,2,0,13,-13,-5,5,-2.5,2.5,-13,0,13,0.01,1,0.0037468
11.525,33.791,NaN,NaN,2,2,0,0.001,0,0,0.02,2,0,13,-13,-5,5,-2.5,2.5,-13,0,13,0.01,1,0.0037516
11.626,34.097,NaN,NaN,2,2,0,0.001,0,0,0.02,2,0,13,-13,-5,5,-2.5,2.5,-13,0,13,0.01,1,0.00374
11.726,34.296,NaN,NaN,2,2,0,0.001,0,0,0.02,2,0,13,-13,-5,5,-2.5,2.5,-13,0,13,0.01,1,0.0037484
11.826,34.423,NaN,NaN,2,2,0,0.001,0,0,0.02,2,0,13,-13,-5,5,-2.5,2.5,-13,0,13,0.01,1,0.0037488
11.926,34.406,NaN,NaN,2,2,0,0.001,0,0,0.02,2,0,13,-13,-5,5,-2.5,2.5,-13,0,13,0.01,1,0.003744
12.026,34.51,NaN,NaN,2,2,0,0.001,0,0,0.02,2,0,13,-13,-5,5,-2.5,2.5,-13,0,13,0.01,1,0.003746
12.126,34.852,NaN,NaN,2,2,0,0.001,0,0,0.02,2,0,13,-13,-5,5,-2.5,2.5,-13,0,13,0.01,1,0.00374
12.226,35.231,NaN,NaN,2,2,0,0.001,0,0,0.02,2,0,13,-13,-5,5,-2.5,2.5,-13,0,13,0.01,1,0.003744
12.327,35.579,NaN,NaN,2,2,0,0.001,0,0,0.02,2,0,13,-13,-5,5,-2.5,2.5,-13,0,13,0.01,1,0.0037492
12.427,35.694,NaN,NaN,2,2,0,0.001,0,0,0.02,2,0,13,-13,-5,5,-2.5,2.5,-13,0,13,0.01,1,0.003746
12.527,35.738,NaN,NaN,2,2,0,0.001,0,0,0.02,2,0,13,-13,-5,5,-2.5,2.5,-13,0,13,0.01,1,0.003746
12.627,35.843,NaN,NaN,2,2,0,0.001,0,0,0.02,2,0,13,-13,-5,5,-2.5,2.5,-13,0,13,0.01,1,0.003746
12.727,35.838,NaN,NaN,2,2,0,0.001,0,0,0.02,2,0,13,-13,-5,5,-2.5,2.5,-13,0,13,0.01,1,0.0037492
12.827,35.964,NaN,NaN,2,2,0,0.001,0,0,0.02,2,0,13,-13,-5,5,-2.5,2.5,-13,0,13,0.01,1,0.003748
12.927,36.276,NaN,NaN,2,2,0,0.001,0,0,0.02,2,0,13,-13,-5,5,-2.5,2.5,-13,0,13,0.01,1,0.0037428
13.028,36.627,NaN,NaN,2,2,0,0.001,0,0,0.02,2,0,13,-13,-5,5,-2.5,2.5,-13,0,13,0.01,1,0.0037468
13.128,36.886,NaN,NaN,2,2,0,0.001,0,0,0.02,2,0,13,-13,-5,5,-2.5,2.5,-13,0,13,0.01,1,0.003738
13.228,37.068,NaN,NaN,2,2,0,0.001,0,0,0.02,2,0,13,-13,-5,5,-2.5,2.5,-13,0,13,0.01,1,0.003748
13.328,37.128,NaN,NaN,2,2,0,0.001,0,0,0.02,2,0,13,-13,-5,5,-2.5,2.5,-13,0,13,0.01,1,0.003748
13.428,37.15,NaN,NaN,2,2,0,0.001,0,0,0.02,2,0,13,-13,-5,5,-2.5,2.5,-13,0,13,0.01,1,0.0037512
13.528,37.124,NaN,NaN,2,2,0,0.001,0,0,0.02,2,0,13,-13,-5,5,-2.5,2.5,-13,0,13,0.01,1,0.0037492
13.628,37.143,NaN,NaN,2,2,0,0.001,0,0,0.02,2,0,13,-13,-5,5,-2.5,2.5,-13,0,13,0.01,1,0.0037464
13.729,37.115,NaN,NaN,2,2,0,0.001,0,0,0.02,2,0,13,-13,-5,5,-2.5,2.5,-13,0,13,0.01,1,0.0037532
13.829,37.539,NaN,NaN,2,2,0,0.001,0,0,0.02,2,0,13,-13,-5,5,-2.5,2.5,-13,0,13,0.01,1,0.0037444
13.929,37.876,NaN,NaN,2,2,0,0.001,0,0,0.02,2,0,13,-13,-5,5,-2.5,2.5,-13,0,13,0.01,1,0.0037412
14.029,38.181,NaN,NaN,2,2,0,0.001,0,0,0.02,2,0,13,-13,-5,5,-2.5,2.5,-13,0,13,0.01,1,0.0037472
14.129,38.264,NaN,NaN,2,2,0,0.001,0,0,0.02,2,0,13,-13,-5,5,-2.5,2.5,-13,0,13,0.01,1,0.0037448
14.229,38.349,NaN,NaN,2,2,0,0.001,0,0,0.02,2,0,13,-13,-5,5,-2.5,2.5,-13,0,13,0.01,1,0.0037464
14.33,38.43,NaN,NaN,2,2,0,0.001,0,0,0.02,2,0,13,-13,-5,5,-2.5,2.5,-13,0,13,0.01,1,0.0037452
14.43,38.448,NaN,NaN,2,2,0,0.001,0,0,0.02,2,0,13,-13,-5,5,-2.5,2.5,-13,0,13,0.01,1,0.0037504
14.53,38.511,NaN,NaN,2,2,0,0.001,0,0,0.02,2,0,13,-13,-5,5,-2.5,2.5,-13,0,13,0.01,1,0.0037516
14.63,38.446,NaN,NaN,2,2,0,0.001,0,0,0.02,2,0,13,-13,-5,5,-2.5,2.5,-13,0,13,0.01,1,0.0037496
14.73,38.533,NaN,NaN,2,2,0,0.001,0,0,0.02,2,0,13,-13,-5,5,-2.5,2.5,-13,0,13,0.01,1,0.0037452
14.83,38.536,NaN,NaN,2,2,0,0.001,0,0,0.02,2,0,13,-13,-5,5,-2.5,2.5,-13,0,13,0.01,1,0.0037508
14.93,38.646,NaN,NaN,2,2,0,0.001,0,0,0.02,2,0,13,-13,-5,5,-2.5,2.5,-13,0,13,0.01,1,0.0037524
15.031,38.944,NaN,NaN,2,2,0,0.001,0,0,0.02,2,0,13,-13,-5,5,-2.5,2.5,-13,0,13,0.01,1,0.0037484
15.131,39.288,NaN,NaN,2,2,0,0.001,0,0,0.02,2,0,13,-13,-5,5,-2.5,2.5,-13,0,13,0.01,1,0.0037456
15.231,39.476,NaN,NaN,2,2,0,0.001,0,0,0.02,2,0,13,-13,-5,5,-2.5,2.5,-13,0,13,0.01,1,0.003752
15.331,39.576,NaN,NaN,2,2,0,0.001,0,0,0.02,2,0,13,-13,-5,5,-2.5,2.5,-13,0,13,0.01,1,0.0037412
15.431,39.684,NaN,NaN,2,2,0,0.001,0,0,0.02,2,0,13,-13,-5,5,-2.5,2.5,-13,0,13,0.01,1,0.0037476
15.531,39.175,NaN,NaN,2,2,0,0.001,0,0,0.02,2,0,13,-13,-5,5,-2.5,2.5,-13,0,13,0.01,1,0.0037476
15.631,41.163,NaN,NaN,2,2,0,0.001,0,0,0.02,2,0,13,-13,-5,5,-2.5,2.5,-13,0,13,0.01,1,0.0037392
15.732,40.582,NaN,NaN,2,2,0,0.001,0,0,0.02,2,0,13,-13,-5,5,-2.5,2.5,-13,0,13,0.01,1,0.0037468
15.832,40.252,NaN,NaN,2,2,0,0.001,0,0,0.02,2,0,13,-13,-5,5,-2.5,2.5,-13,0,13,0.01,1,0.0037452
15.932,40.016,NaN,NaN,2,2,0,0.001,0,0,0.02,2,0,13,-13,-5,5,-2.5,2.5,-13,0,13,0.01,1,0.0037512
16.032,39.911,NaN,NaN,2,2,0,0.001,0,0,0.02,2,0,13,-13,-5,5,-2.5,2.5,-13,0,13,0.01,1,0.0037484
16.132,39.811,NaN,NaN,2,2,0,0.001,0,0,0.02,2,0,13,-13,-5,5,-2.5,2.5,-13,0,13,0.01,1,0.0037472
16.232,39.796,NaN,NaN,2,2,0,0.001,0,0,0.02,2,0,13,-13,-5,5,-2.5,2.5,-13,0,13,0.01,1,0.0037468
16.332,39.733,NaN,NaN,2,2,0,0.001,0,0,0.02,2,0,13,-13,-5,5,-2.5,2.5,-13,0,13,0.01,1,0.0037484
16.433,39.848,NaN,NaN,2,2,0,0.001,0,0,0.02,2,0,13,-13,-5,5,-2.5,2.5,-13,0,13,0.01,1,0.0037492
16.533,40.277,NaN,NaN,2,2,0,0.001,0,0,0.02,2,0,13,-13,-5,5,-2.5,2.5,-13,0,13,0.01,1,0.003756
16.633,40.521,NaN,NaN,2,2,0,0.001,0,0,0.02,2,0,13,-13,-5,5,-2.5,2.5,-13,0,13,0.01,1,0.0037452
16.733,40.786,NaN,NaN,2,2,0,0.001,0,0,0.02,2,0,13,-13,-5,5,-2.5,2.5,-13,0,13,0.01,1,0.0037468
16.833,40.926,NaN,NaN,2,2,0,0.001,0,0,0.02,2,0,13,-13,-5,5,-2.5,2.5,-13,0,13,0.01,1,0.0037508
16.933,40.949,NaN,NaN,2,2,0,0.001,0,0,0.02,2,0,13,-13,-5,5,-2.5,2.5,-13,0,13,0.01,1,0.0037516
17.033,40.941,NaN,NaN,2,2,0,0.001,0,0,0.02,2,0,13,-13,-5,5,-2.5,2.5,-13,0,13,0.01,1,0.003746
17.134,41.052,NaN,NaN,2,2,0,0.001,0,0,0.02,2,0,13,-13,-5,5,-2.5,2.5,-13,0,13,0.01,1,0.0037452
17.234,41.042,NaN,NaN,2,2,0,0.001,0,0,0.02,2,0,13,-13,-5,5,-2.5,2.5,-13,0,13,0.01,1,0.0037468
17.334,41.031,NaN,NaN,2,2,0,0.001,0,0,0.02,2,0,13,-13,-5,5,-2.5,2.5,-13,0,13,0.01,1,0.00375
17.434,41.032,NaN,NaN,2,2,0,0.001,0,0,0.02,2,0,13,-13,-5,5,-2.5,2.5,-13,0,13,0.01,1,0.0037476
17.534,41.026,NaN,NaN,2,2,0,0.001,0,0,0.02,2,0,13,-13,-5,5,-2.5,2.5,-13,0,13,0.01,1,0.003746
17.634,41.071,NaN,NaN,2,2,0,0.001,0,0,0.02,2,0,13,-13,-5,5,-2.5,2.5,-13,0,13,0.01,1,0.0037472
17.735,41.078,NaN,NaN,2,2,0,0.001,0,0,0.02,2,0,13,-13,-5,5,-2.5,2.5,-13,0,13,0.01,1,0.003748
17.835,41.109,NaN,NaN,2,2,0,0.001,0,0,0.02,2,0,13,-13,-5,5,-2.5,2.5,-13,0,13,0.01,1,0.003746
17.935,41.12,NaN,NaN,2,2,0,0.001,0,0,0.02,2,0,13,-13,-5,5,-2.5,2.5,-13,0,13,0.01,1,0.0037476
18.035,41.144,NaN,NaN,2,2,0,0.001,0,0,0.02,2,0,13,-13,-5,5,-2.5,2.5,-13,0,13,0.01,1,0.0037476
18.135,41.109,NaN,NaN,2,2,0,0.001,0,0,0.02,2,0,13,-13,-5,5,-2.5,2.5,-13,0,13,0.01,1,0.003752
18.235,41.144,NaN,NaN,2,2,0,0.001,0,0,0.02,2,0,13,-13,-5,5,-2.5,2.5,-13,0,13,0.01,1,0.0037484
18.335,41.052,NaN,NaN,2,2,0,0.001,0,0,0.02,2,0,13,-13,-5,5,-2.5,2.5,-13,0,13,0.01,1,0.003752
18.436,41.038,NaN,NaN,2,2,0,0.001,0,0,0.02,2,0,13,-13,-5,5,-2.5,2.5,-13,0,13,0.01,1,0.0037492
18.536,40.987,NaN,NaN,2,2,0,0.001,0,0,0.02,2,0,13,-13,-5,5,-2.5,2.5,-13,0,13,0.01,1,0.0037496
18.636,41.311,NaN,NaN,2,2,0,0.001,0,0,0.02,2,0,13,-13,-5,5,-2.5,2.5,-13,0,13,0.01,1,0.0037476
